,Sample,x,y,w,h
2247,Sample_4/frame_0548.png,667,158,5,5
2248,Sample_36/frame_0657.png,531,10,5,5
2249,Sample_40/frame_0339.png,881,346,5,5
2250,Sample_13/frame_0025.png,1175,673,5,5
2251,Sample_26/frame_0210.png,998,509,5,5
2252,Sample_26/frame_0340.png,869,386,5,5
2253,Sample_44/frame_0592.png,638,121,5,5
2254,Sample_4/frame_0506.png,719,200,5,5
2255,Sample_28/frame_0141.png,1062,564,5,5
2256,Sample_29/frame_0394.png,825,309,3,3
2257,Sample_19/frame_0058.png,1126,644,5,5
2258,Sample_58/frame_0565.png,641,121,7,7
2259,Sample_3/frame_0685.png,499,13,5,5
2260,Sample_34/frame_0596.png,602,97,3,3
2261,Sample_51/frame_0370.png,837,298,5,5
2262,Sample_44/frame_0589.png,640,125,5,5
2263,Sample_40/frame_0548.png,665,125,5,5
2264,Sample_58/frame_0111.png,1096,605,7,7
2265,Sample_19/frame_0463.png,729,226,5,5
2266,Sample_12/frame_0695.png,514,74,5,5
2267,Sample_14/frame_0554.png,642,139,5,5
2268,Sample_38/frame_0051.png,1145,653,5,5
2269,Sample_57/frame_0659.png,564,40,7,7
2270,Sample_49/frame_0102.png,1104,597,5,5
2271,Sample_35/frame_0526.png,658,202,5,5
2272,Sample_40/frame_0290.png,929,395,5,5
2273,Sample_42/frame_0387.png,827,317,5,5
2274,Sample_52/frame_0618.png,592,58,5,5
2275,Sample_60/frame_0080.png,1126,618,7,7
2276,Sample_51/frame_0255.png,937,431,5,5
2277,Sample_10/frame_0301.png,907,430,5,5
2278,Sample_16/frame_0550.png,692,153,5,5
2279,Sample_4/frame_0130.png,1075,561,5,5
2280,Sample_2/frame_0157.png,1046,552,5,5
2281,Sample_26/frame_0010.png,1184,691,5,5
2282,Sample_36/frame_0089.png,1123,606,5,5
2283,Sample_57/frame_0301.png,892,402,7,7
2284,Sample_3/frame_0270.png,927,404,5,5
2285,Sample_10/frame_0740.png,442,32,5,5
2286,Sample_41/frame_0602.png,640,118,5,5
2287,Sample_10/frame_0398.png,818,327,5,5
2288,Sample_28/frame_0417.png,776,284,5,5
2289,Sample_47/frame_0323.png,876,356,5,5
2290,Sample_14/frame_0605.png,602,97,5,5
2291,Sample_59/frame_0199.png,1023,496,7,6
2292,Sample_42/frame_0389.png,824,316,5,5
2293,Sample_18/frame_0128.png,1050,573,5,5
2294,Sample_41/frame_0049.png,1153,636,5,5
2295,Sample_11/frame_0065.png,1126,642,5,5
2296,Sample_14/frame_0130.png,1089,561,5,5
2297,Sample_55/frame_0194.png,1013,480,7,7
2298,Sample_47/frame_0125.png,1078,572,5,5
2299,Sample_4/frame_0030.png,1171,669,4,5
2300,Sample_10/frame_0137.png,1075,572,5,5
2301,Sample_20/frame_0484.png,711,244,5,5
2302,Sample_18/frame_0545.png,627,152,5,5
2303,Sample_48/frame_0565.png,597,153,5,5
2304,Sample_12/frame_0495.png,722,278,5,5
2305,Sample_20/frame_0040.png,1152,662,5,5
2306,Sample_54/frame_0442.png,774,250,5,5
2307,Sample_7/frame_0568.png,658,112,5,5
2308,Sample_60/frame_0090.png,1115,601,7,7
2309,Sample_52/frame_0287.png,901,393,5,5
2310,Sample_49/frame_0468.png,733,216,5,5
2311,Sample_15/frame_0656.png,533,20,5,5
2312,Sample_45/frame_0066.png,1124,642,5,5
2313,Sample_33/frame_0131.png,1075,555,5,5
2314,Sample_52/frame_0005.png,1192,696,5,5
2315,Sample_2/frame_0013.png,1181,690,5,5
2316,Sample_32/frame_0445.png,734,259,4,5
2317,Sample_10/frame_0130.png,1078,580,5,5
2318,Sample_52/frame_0672.png,545,13,5,5
2319,Sample_4/frame_0407.png,814,293,5,5
2320,Sample_15/frame_0237.png,966,459,5,5
2321,Sample_17/frame_0154.png,1051,540,5,5
2322,Sample_49/frame_0241.png,978,444,5,5
2323,Sample_41/frame_0434.png,799,286,5,5
2324,Sample_44/frame_0130.png,1072,574,5,5
2325,Sample_25/frame_0103.png,1111,585,5,5
2326,Sample_46/frame_0260.png,939,473,5,5
2327,Sample_34/frame_0569.png,632,128,3,3
2328,Sample_39/frame_0205.png,1019,498,5,5
2329,Sample_30/frame_0393.png,785,313,3,3
2330,Sample_51/frame_0014.png,1190,684,5,5
2331,Sample_28/frame_0055.png,1148,648,5,5
2332,Sample_19/frame_0651.png,543,43,5,5
2333,Sample_51/frame_0594.png,607,77,5,5
2334,Sample_22/frame_0375.png,814,348,5,5
2335,Sample_15/frame_0329.png,865,371,5,5
2336,Sample_12/frame_0011.png,1187,690,5,5
2337,Sample_10/frame_0135.png,1077,575,5,5
2338,Sample_46/frame_0698.png,523,14,5,5
2339,Sample_43/frame_0274.png,928,392,5,5
2340,Sample_36/frame_0182.png,1030,499,4,5
2341,Sample_7/frame_0330.png,907,363,5,5
2342,Sample_23/frame_0335.png,884,366,5,5
2343,Sample_55/frame_0003.png,1196,695,7,7
2344,Sample_23/frame_0197.png,1005,493,5,5
2345,Sample_27/frame_0382.png,818,302,5,5
2346,Sample_35/frame_0122.png,1094,572,5,5
2347,Sample_23/frame_0320.png,900,375,5,5
2348,Sample_17/frame_0045.png,1159,648,5,5
2349,Sample_33/frame_0078.png,1125,611,5,5
2350,Sample_37/frame_0668.png,525,53,5,5
2351,Sample_53/frame_0151.png,1032,558,5,5
2352,Sample_1/frame_0060.png,1133,638,5,5
2353,Sample_35/frame_0303.png,892,395,5,5
2354,Sample_21/frame_0228.png,967,475,5,5
2355,Sample_10/frame_0513.png,699,242,5,5
2356,Sample_10/frame_0610.png,589,150,5,5
2357,Sample_13/frame_0500.png,662,198,5,5
2358,Sample_48/frame_0461.png,707,269,5,5
2359,Sample_57/frame_0519.png,685,168,7,7
2360,Sample_57/frame_0505.png,696,183,7,7
2361,Sample_8/frame_0437.png,783,245,5,5
2362,Sample_22/frame_0475.png,724,253,5,5
2363,Sample_52/frame_0541.png,672,147,5,5
2364,Sample_32/frame_0007.png,1190,692,5,5
2365,Sample_23/frame_0284.png,933,415,5,5
2366,Sample_19/frame_0592.png,607,100,5,5
2367,Sample_48/frame_0239.png,958,461,5,5
2368,Sample_28/frame_0655.png,539,67,5,5
2369,Sample_31/frame_0395.png,828,299,5,5
2370,Sample_60/frame_0485.png,738,208,7,7
2371,Sample_5/frame_0011.png,1185,695,5,5
2372,Sample_26/frame_0176.png,1036,549,5,5
2373,Sample_29/frame_0362.png,859,342,3,3
2374,Sample_24/frame_0498.png,731,220,5,5
2375,Sample_51/frame_0114.png,1083,570,5,5
2376,Sample_42/frame_0077.png,1121,614,5,5
2377,Sample_2/frame_0004.png,1193,692,5,5
2378,Sample_3/frame_0266.png,931,408,4,5
2379,Sample_25/frame_0453.png,711,201,5,5
2380,Sample_59/frame_0332.png,895,376,7,7
2381,Sample_45/frame_0419.png,786,290,5,5
2382,Sample_50/frame_0447.png,775,211,5,5
2383,Sample_14/frame_0466.png,734,231,5,5
2384,Sample_38/frame_0496.png,726,259,5,5
2385,Sample_29/frame_0313.png,902,401,3,3
2386,Sample_60/frame_0428.png,802,257,7,7
2387,Sample_1/frame_0406.png,820,251,5,4
2388,Sample_34/frame_0588.png,609,111,3,3
2389,Sample_29/frame_0209.png,992,498,3,3
2390,Sample_18/frame_0538.png,627,156,5,5
2391,Sample_60/frame_0079.png,1125,619,7,7
2392,Sample_23/frame_0339.png,881,362,5,5
2393,Sample_28/frame_0068.png,1137,634,5,5
2394,Sample_8/frame_0247.png,967,438,5,5
2395,Sample_11/frame_0366.png,837,342,5,5
2396,Sample_42/frame_0392.png,820,315,5,5
2397,Sample_49/frame_0220.png,988,470,5,5
2398,Sample_43/frame_0400.png,811,261,5,5
2399,Sample_46/frame_0345.png,845,383,5,5
2400,Sample_42/frame_0416.png,791,284,5,5
2401,Sample_19/frame_0111.png,1065,587,5,5
2402,Sample_57/frame_0348.png,849,349,7,7
2403,Sample_4/frame_0655.png,571,77,5,5
2404,Sample_50/frame_0400.png,822,259,5,5
2405,Sample_11/frame_0052.png,1141,655,5,5
2406,Sample_44/frame_0167.png,1034,541,5,5
2407,Sample_20/frame_0457.png,737,264,5,5
2408,Sample_32/frame_0387.png,804,317,5,5
2409,Sample_39/frame_0127.png,1079,569,5,5
2410,Sample_59/frame_0444.png,793,269,7,6
2411,Sample_28/frame_0678.png,513,46,5,5
2412,Sample_50/frame_0354.png,876,310,5,6
2413,Sample_31/frame_0026.png,1178,681,5,5
2414,Sample_3/frame_0118.png,1066,566,5,5
2415,Sample_24/frame_0610.png,618,103,5,5
2416,Sample_28/frame_0471.png,723,241,5,5
2417,Sample_12/frame_0418.png,791,350,5,5
2418,Sample_5/frame_0131.png,1062,585,5,5
2419,Sample_53/frame_0671.png,499,11,5,5
2420,Sample_33/frame_0402.png,811,301,5,5
2421,Sample_35/frame_0425.png,761,290,5,5
2422,Sample_4/frame_0371.png,849,329,5,5
2423,Sample_41/frame_0068.png,1137,614,5,5
2424,Sample_22/frame_0185.png,1014,517,5,5
2425,Sample_13/frame_0143.png,1040,558,5,5
2426,Sample_2/frame_0520.png,705,199,5,5
2427,Sample_38/frame_0750.png,460,6,5,5
2428,Sample_4/frame_0181.png,1021,516,5,5
2429,Sample_41/frame_0662.png,584,60,5,5
2430,Sample_41/frame_0276.png,934,439,5,5
2431,Sample_46/frame_0659.png,559,48,5,5
2432,Sample_10/frame_0209.png,993,498,5,5
2433,Sample_10/frame_0132.png,1078,576,5,5
2434,Sample_55/frame_0374.png,841,311,7,7
2435,Sample_2/frame_0441.png,781,276,5,5
2436,Sample_12/frame_0087.png,1118,631,5,5
2437,Sample_31/frame_0313.png,921,386,5,5
2438,Sample_24/frame_0165.png,1063,529,5,5
2439,Sample_21/frame_0368.png,827,342,5,5
2440,Sample_46/frame_0117.png,1085,581,5,5
2441,Sample_54/frame_0470.png,759,220,5,5
2442,Sample_29/frame_0133.png,1061,577,3,3
2443,Sample_3/frame_0315.png,878,356,5,5
2444,Sample_14/frame_0364.png,831,322,5,5
2445,Sample_7/frame_0597.png,624,81,5,5
2446,Sample_8/frame_0493.png,728,197,5,5
2447,Sample_45/frame_0436.png,778,280,5,5
2448,Sample_52/frame_0209.png,982,481,5,5
2449,Sample_37/frame_0676.png,514,45,5,5
2450,Sample_6/frame_0393.png,818,312,4,5
2451,Sample_28/frame_0380.png,817,322,5,5
2452,Sample_34/frame_0257.png,941,442,3,3
2453,Sample_30/frame_0090.png,1102,606,3,3
2454,Sample_41/frame_0606.png,636,112,5,5
2455,Sample_33/frame_0640.png,569,88,5,5
2456,Sample_24/frame_0370.png,846,334,5,5
2457,Sample_49/frame_0039.png,1160,650,5,5
2458,Sample_32/frame_0278.png,919,428,5,5
2459,Sample_13/frame_0091.png,1101,611,5,5
2460,Sample_29/frame_0214.png,990,492,3,3
2461,Sample_10/frame_0457.png,752,288,5,5
2462,Sample_12/frame_0370.png,845,390,5,5
2463,Sample_30/frame_0076.png,1111,619,3,3
2464,Sample_32/frame_0520.png,663,179,5,5
2465,Sample_35/frame_0238.png,972,462,5,5
2466,Sample_24/frame_0559.png,667,162,5,5
2467,Sample_11/frame_0545.png,658,191,5,5
2468,Sample_56/frame_0234.png,974,447,7,7
2469,Sample_2/frame_0124.png,1073,593,5,5
2470,Sample_40/frame_0428.png,783,250,5,5
2471,Sample_23/frame_0272.png,947,425,5,5
2472,Sample_37/frame_0100.png,1105,586,5,5
2473,Sample_33/frame_0145.png,1062,538,5,5
2474,Sample_15/frame_0500.png,687,201,5,5
2475,Sample_12/frame_0435.png,778,329,5,5
2476,Sample_59/frame_0369.png,859,340,6,7
2477,Sample_41/frame_0139.png,1066,548,5,5
2478,Sample_32/frame_0622.png,559,72,4,5
2479,Sample_32/frame_0249.png,947,455,5,5
2480,Sample_31/frame_0677.png,545,49,5,5
2481,Sample_59/frame_0305.png,919,403,7,6
2482,Sample_57/frame_0686.png,540,17,7,7
2483,Sample_14/frame_0218.png,984,479,5,5
2484,Sample_10/frame_0571.png,630,195,5,5
2485,Sample_46/frame_0300.png,892,435,5,5
2486,Sample_20/frame_0229.png,955,485,5,5
2487,Sample_51/frame_0018.png,1189,681,5,5
2488,Sample_5/frame_0591.png,557,115,5,5
2489,Sample_34/frame_0209.png,989,488,4,3
2490,Sample_18/frame_0125.png,1056,577,5,5
2491,Sample_7/frame_0410.png,825,277,5,5
2492,Sample_38/frame_0050.png,1146,655,5,5
2493,Sample_33/frame_0697.png,525,31,5,5
2494,Sample_33/frame_0237.png,961,457,5,5
2495,Sample_42/frame_0530.png,682,169,5,5
2496,Sample_3/frame_0061.png,1137,621,5,5
2497,Sample_1/frame_0404.png,822,252,5,5
2498,Sample_45/frame_0375.png,831,334,5,5
2499,Sample_36/frame_0473.png,729,224,5,5
2500,Sample_29/frame_0629.png,600,74,3,3
2501,Sample_24/frame_0191.png,1035,499,5,5
2502,Sample_36/frame_0234.png,985,457,5,5
2503,Sample_36/frame_0430.png,771,266,5,5
2504,Sample_37/frame_0380.png,803,334,5,5
2505,Sample_14/frame_0271.png,929,415,4,5
2506,Sample_37/frame_0182.png,1023,509,5,5
2507,Sample_45/frame_0511.png,719,215,5,5
2508,Sample_48/frame_0020.png,1177,678,5,5
2509,Sample_34/frame_0221.png,979,475,1,2
2510,Sample_54/frame_0614.png,598,63,5,5
2511,Sample_55/frame_0458.png,745,216,7,7
2512,Sample_52/frame_0431.png,774,262,5,5
2513,Sample_31/frame_0329.png,911,373,5,5
2514,Sample_14/frame_0048.png,1158,643,5,5
2515,Sample_41/frame_0036.png,1164,655,5,5
2516,Sample_15/frame_0672.png,514,2,5,5
2517,Sample_34/frame_0212.png,989,485,3,3
2518,Sample_46/frame_0225.png,981,509,5,5
2519,Sample_28/frame_0709.png,483,11,5,5
2520,Sample_45/frame_0663.png,592,36,5,5
2521,Sample_1/frame_0009.png,1194,689,5,5
2522,Sample_26/frame_0307.png,906,420,5,5
2523,Sample_14/frame_0562.png,636,133,5,5
2524,Sample_4/frame_0399.png,826,301,5,5
2525,Sample_12/frame_0589.png,633,182,5,5
2526,Sample_28/frame_0524.png,671,187,5,5
2527,Sample_4/frame_0051.png,1152,648,5,5
2528,Sample_22/frame_0724.png,468,29,5,5
2529,Sample_32/frame_0144.png,1040,552,5,5
2530,Sample_44/frame_0366.png,857,326,5,5
2531,Sample_33/frame_0664.png,550,65,5,5
2532,Sample_34/frame_0238.png,964,460,3,3
2533,Sample_50/frame_0328.png,898,338,5,5
2534,Sample_10/frame_0599.png,601,158,5,5
2535,Sample_46/frame_0283.png,906,453,5,5
2536,Sample_53/frame_0675.png,499,4,5,5
2537,Sample_55/frame_0127.png,1088,552,7,7
2538,Sample_55/frame_0073.png,1130,608,7,7
2539,Sample_8/frame_0194.png,1021,500,5,5
2540,Sample_58/frame_0614.png,593,69,7,6
2541,Sample_15/frame_0464.png,729,242,5,5
2542,Sample_36/frame_0510.png,684,177,5,5
2543,Sample_44/frame_0108.png,1099,593,5,5
2544,Sample_4/frame_0381.png,837,319,5,5
2545,Sample_55/frame_0643.png,569,42,7,7
2546,Sample_54/frame_0004.png,1196,697,5,5
2547,Sample_36/frame_0466.png,739,231,5,5
2548,Sample_19/frame_0560.png,642,133,5,5
2549,Sample_25/frame_0340.png,837,340,5,5
2550,Sample_48/frame_0334.png,846,376,5,5
2551,Sample_38/frame_0668.png,537,79,5,5
2552,Sample_56/frame_0536.png,699,115,7,7
2553,Sample_51/frame_0351.png,859,321,5,5
2554,Sample_19/frame_0293.png,881,394,5,5
2555,Sample_32/frame_0151.png,1033,545,5,5
2556,Sample_4/frame_0701.png,528,27,5,5
2557,Sample_3/frame_0166.png,1020,514,5,5
2558,Sample_41/frame_0211.png,997,478,5,5
2559,Sample_58/frame_0064.png,1145,649,7,7
2560,Sample_26/frame_0202.png,1008,519,5,5
2561,Sample_30/frame_0127.png,1068,562,3,3
2562,Sample_53/frame_0212.png,959,486,5,5
2563,Sample_45/frame_0304.png,902,403,5,5
2564,Sample_36/frame_0595.png,605,78,5,5
2565,Sample_39/frame_0125.png,1082,573,5,5
2566,Sample_1/frame_0206.png,1004,465,5,5
2567,Sample_16/frame_0494.png,751,212,5,5
2568,Sample_47/frame_0040.png,1157,662,5,5
2569,Sample_35/frame_0428.png,760,287,5,5
2570,Sample_32/frame_0037.png,1161,656,5,5
2571,Sample_25/frame_0189.png,1005,487,5,5
2572,Sample_7/frame_0225.png,1014,478,5,5
2573,Sample_41/frame_0582.png,661,140,5,5
2574,Sample_22/frame_0183.png,1015,517,5,5
2575,Sample_15/frame_0605.png,586,83,5,5
2576,Sample_3/frame_0686.png,497,10,5,5
2577,Sample_37/frame_0718.png,473,5,5,5
2578,Sample_16/frame_0093.png,1110,608,5,5
2579,Sample_9/frame_0128.png,1076,580,5,5
2580,Sample_35/frame_0287.png,909,409,5,5
2581,Sample_43/frame_0519.png,683,149,5,5
2582,Sample_41/frame_0017.png,1177,683,5,5
2583,Sample_12/frame_0163.png,1039,576,5,5
2584,Sample_28/frame_0563.png,642,146,5,5
2585,Sample_40/frame_0002.png,1195,698,5,5
2586,Sample_13/frame_0035.png,1164,664,5,5
2587,Sample_4/frame_0538.png,678,165,5,5
2588,Sample_8/frame_0457.png,755,232,5,5
2589,Sample_19/frame_0329.png,849,355,5,5
2590,Sample_13/frame_0396.png,772,310,5,5
2591,Sample_44/frame_0443.png,774,260,5,5
2592,Sample_55/frame_0183.png,1021,494,7,6
2593,Sample_26/frame_0609.png,604,109,5,5
2594,Sample_51/frame_0562.png,641,100,5,5
2595,Sample_44/frame_0666.png,560,39,5,5
2596,Sample_6/frame_0594.png,613,112,5,5
2597,Sample_30/frame_0178.png,1016,523,3,3
2598,Sample_26/frame_0674.png,537,52,5,5
2599,Sample_4/frame_0495.png,730,209,5,5
2600,Sample_34/frame_0553.png,654,142,3,3
2601,Sample_32/frame_0423.png,755,281,5,5
2602,Sample_10/frame_0377.png,833,353,5,5
2603,Sample_10/frame_0640.png,563,123,5,5
2604,Sample_32/frame_0041.png,1156,651,5,5
2605,Sample_35/frame_0004.png,1193,695,5,5
2606,Sample_55/frame_0107.png,1101,576,7,7
2607,Sample_33/frame_0085.png,1120,601,5,5
2608,Sample_5/frame_0231.png,951,495,4,5
2609,Sample_26/frame_0382.png,824,337,5,5
2610,Sample_60/frame_0251.png,967,429,7,7
2611,Sample_29/frame_0398.png,822,304,3,3
2612,Sample_15/frame_0082.png,1108,617,5,5
2613,Sample_26/frame_0276.png,936,453,5,5
2614,Sample_55/frame_0359.png,852,322,7,7
2615,Sample_28/frame_0134.png,1071,570,5,5
2616,Sample_41/frame_0668.png,578,54,5,5
2617,Sample_1/frame_0193.png,1015,475,5,5
2618,Sample_4/frame_0428.png,799,275,5,5
2619,Sample_53/frame_0496.png,680,194,5,5
2620,Sample_25/frame_0104.png,1109,584,5,5
2621,Sample_29/frame_0349.png,870,360,3,3
2622,Sample_52/frame_0421.png,785,272,5,5
2623,Sample_12/frame_0765.png,459,13,5,5
2624,Sample_39/frame_0507.png,726,182,5,5
2625,Sample_59/frame_0128.png,1085,569,7,7
2626,Sample_47/frame_0398.png,789,272,5,5
2627,Sample_39/frame_0210.png,1012,493,5,5
2628,Sample_59/frame_0400.png,833,305,5,6
2629,Sample_50/frame_0182.png,1037,506,5,5
2630,Sample_18/frame_0197.png,984,508,5,5
2631,Sample_17/frame_0181.png,1019,510,5,5
2632,Sample_46/frame_0439.png,764,276,5,5
2633,Sample_17/frame_0564.png,648,119,5,5
2634,Sample_20/frame_0582.png,626,142,5,5
2635,Sample_25/frame_0571.png,601,76,5,5
2636,Sample_39/frame_0070.png,1134,633,5,5
2637,Sample_17/frame_0151.png,1053,543,5,5
2638,Sample_14/frame_0137.png,1081,559,4,5
2639,Sample_15/frame_0568.png,626,116,5,5
2640,Sample_4/frame_0683.png,542,46,5,5
2641,Sample_26/frame_0422.png,786,306,5,5
2642,Sample_38/frame_0039.png,1159,665,5,5
2643,Sample_16/frame_0475.png,764,228,5,5
2644,Sample_25/frame_0643.png,524,8,5,5
2645,Sample_47/frame_0054.png,1141,646,5,5
2646,Sample_43/frame_0425.png,782,233,5,5
2647,Sample_36/frame_0603.png,592,67,5,5
2648,Sample_24/frame_0353.png,859,340,5,5
2649,Sample_13/frame_0672.png,494,12,5,5
2650,Sample_4/frame_0320.png,899,381,5,5
2651,Sample_30/frame_0171.png,1024,528,3,3
2652,Sample_54/frame_0564.png,652,109,5,5
2653,Sample_57/frame_0487.png,714,196,7,7
2654,Sample_51/frame_0017.png,1189,681,5,5
2655,Sample_2/frame_0468.png,755,249,5,5
2656,Sample_36/frame_0175.png,1035,508,5,5
2657,Sample_45/frame_0612.png,638,94,5,5
2658,Sample_8/frame_0094.png,1124,591,5,5
2659,Sample_54/frame_0012.png,1188,688,5,5
2660,Sample_56/frame_0151.png,1063,529,7,7
2661,Sample_5/frame_0348.png,815,376,5,5
2662,Sample_44/frame_0106.png,1101,596,5,5
2663,Sample_1/frame_0159.png,1049,522,5,5
2664,Sample_52/frame_0598.png,612,81,5,5
2665,Sample_21/frame_0323.png,868,381,5,5
2666,Sample_34/frame_0228.png,976,470,3,3
2667,Sample_45/frame_0246.png,955,460,5,5
2668,Sample_26/frame_0371.png,834,349,5,5
2669,Sample_19/frame_0664.png,528,31,5,5
2670,Sample_4/frame_0458.png,771,244,5,5
2671,Sample_24/frame_0695.png,518,13,5,5
2672,Sample_6/frame_0193.png,1002,509,5,5
2673,Sample_55/frame_0681.png,533,4,7,7
2674,Sample_9/frame_0517.png,687,197,4,5
2675,Sample_38/frame_0229.png,981,488,5,5
2676,Sample_50/frame_0076.png,1138,612,5,5
2677,Sample_23/frame_0467.png,762,230,5,5
2678,Sample_29/frame_0181.png,1018,532,3,3
2679,Sample_37/frame_0272.png,921,428,5,5
2680,Sample_17/frame_0619.png,595,60,5,5
2681,Sample_5/frame_0194.png,984,525,5,5
2682,Sample_52/frame_0279.png,909,403,5,5
2683,Sample_17/frame_0320.png,898,369,5,5
2684,Sample_17/frame_0257.png,946,428,5,5
2685,Sample_18/frame_0088.png,1102,613,5,5
2686,Sample_30/frame_0517.png,666,191,3,3
2687,Sample_32/frame_0103.png,1084,584,5,5
2688,Sample_26/frame_0178.png,1033,546,5,5
2689,Sample_41/frame_0313.png,905,399,5,5
2690,Sample_14/frame_0039.png,1168,659,5,5
2691,Sample_8/frame_0213.png,1000,482,5,5
2692,Sample_31/frame_0321.png,912,377,5,5
2693,Sample_2/frame_0069.png,1123,634,5,5
2694,Sample_28/frame_0165.png,1041,536,5,5
2695,Sample_12/frame_0184.png,1026,547,5,5
2696,Sample_31/frame_0056.png,1148,652,5,5
2697,Sample_15/frame_0482.png,711,220,5,5
2698,Sample_36/frame_0295.png,912,395,5,5
2699,Sample_15/frame_0311.png,889,387,5,5
2700,Sample_48/frame_0603.png,569,120,5,5
2701,Sample_60/frame_0348.png,877,331,7,7
2702,Sample_20/frame_0289.png,892,416,5,5
2703,Sample_46/frame_0628.png,581,81,5,5
2704,Sample_50/frame_0408.png,812,254,5,5
2705,Sample_41/frame_0194.png,1004,489,5,5
2706,Sample_55/frame_0062.png,1141,621,7,7
2707,Sample_12/frame_0230.png,984,515,5,5
2708,Sample_27/frame_0253.png,939,444,5,5
2709,Sample_56/frame_0181.png,1031,497,7,7
2710,Sample_19/frame_0152.png,1022,546,5,5
2711,Sample_16/frame_0058.png,1147,639,5,5
2712,Sample_20/frame_0138.png,1051,579,5,5
2713,Sample_32/frame_0204.png,997,500,5,5
2714,Sample_58/frame_0209.png,995,498,6,6
2715,Sample_2/frame_0497.png,729,225,5,5
2716,Sample_31/frame_0707.png,516,10,5,5
2717,Sample_12/frame_0737.png,482,34,6,5
2718,Sample_37/frame_0061.png,1139,636,5,5
2719,Sample_28/frame_0158.png,1047,540,5,5
2720,Sample_30/frame_0671.png,505,35,3,3
2721,Sample_9/frame_0083.png,1118,618,5,5
2722,Sample_25/frame_0572.png,599,75,5,5
2723,Sample_3/frame_0072.png,1117,615,5,5
2724,Sample_38/frame_0396.png,821,345,5,5
2725,Sample_53/frame_0409.png,768,287,5,5
2726,Sample_16/frame_0024.png,1177,674,5,5
2727,Sample_28/frame_0366.png,832,343,5,5
2728,Sample_18/frame_0609.png,581,92,5,5
2729,Sample_25/frame_0337.png,838,346,5,5
2730,Sample_14/frame_0686.png,524,29,5,5
2731,Sample_38/frame_0511.png,712,241,5,5
2732,Sample_18/frame_0208.png,971,495,5,5
2733,Sample_22/frame_0408.png,781,318,5,5
2734,Sample_31/frame_0250.png,975,446,5,5
2735,Sample_47/frame_0026.png,1168,676,5,5
2736,Sample_52/frame_0117.png,1091,581,5,5
2737,Sample_59/frame_0401.png,831,306,6,7
2738,Sample_12/frame_0593.png,631,178,5,5
2739,Sample_12/frame_0593.png,219,137,4,4
2740,Sample_36/frame_0164.png,1042,522,5,5
2741,Sample_2/frame_0479.png,749,236,5,5
2742,Sample_37/frame_0122.png,1083,568,5,5
2743,Sample_16/frame_0426.png,809,275,5,5
2744,Sample_41/frame_0723.png,514,4,5,5
2745,Sample_44/frame_0240.png,957,475,5,5
2746,Sample_26/frame_0507.png,717,215,5,5
2747,Sample_25/frame_0017.png,1182,678,5,5
2748,Sample_6/frame_0031.png,1172,667,5,5
2749,Sample_10/frame_0437.png,774,300,5,5
2750,Sample_21/frame_0517.png,691,184,4,5
2751,Sample_47/frame_0507.png,681,151,5,5
2752,Sample_56/frame_0314.png,896,359,7,7
2753,Sample_31/frame_0430.png,789,262,5,5
2754,Sample_10/frame_0717.png,469,53,5,5
2755,Sample_7/frame_0356.png,883,328,5,5
2756,Sample_32/frame_0676.png,503,25,5,5
2757,Sample_49/frame_0397.png,801,283,5,5
2758,Sample_1/frame_0105.png,1095,587,5,5
2759,Sample_36/frame_0538.png,658,138,5,5
2760,Sample_26/frame_0508.png,716,214,5,5
2761,Sample_41/frame_0366.png,865,334,5,5
2762,Sample_29/frame_0118.png,1076,587,3,3
2763,Sample_33/frame_0549.png,666,167,5,5
2764,Sample_48/frame_0280.png,905,423,5,5
2765,Sample_46/frame_0354.png,839,373,5,5
2766,Sample_58/frame_0021.png,1175,677,7,7
2767,Sample_50/frame_0450.png,773,208,5,5
2768,Sample_45/frame_0021.png,1175,675,5,5
2769,Sample_46/frame_0038.png,1166,665,5,5
2770,Sample_26/frame_0685.png,520,41,5,5
2771,Sample_17/frame_0156.png,1050,538,5,5
2772,Sample_40/frame_0586.png,624,82,5,5
2773,Sample_28/frame_0521.png,674,188,5,5
2774,Sample_24/frame_0099.png,1102,594,5,5
2775,Sample_24/frame_0079.png,1121,622,5,5
2776,Sample_25/frame_0379.png,789,292,5,5
2777,Sample_43/frame_0269.png,933,395,5,5
2778,Sample_16/frame_0048.png,1157,650,5,5
2779,Sample_45/frame_0280.png,926,430,5,5
2780,Sample_39/frame_0148.png,1070,556,5,5
2781,Sample_60/frame_0128.png,1086,562,7,7
2782,Sample_44/frame_0500.png,715,208,5,5
2783,Sample_46/frame_0372.png,821,344,5,5
2784,Sample_38/frame_0480.png,741,274,5,5
2785,Sample_22/frame_0086.png,1103,610,5,5
2786,Sample_14/frame_0658.png,560,47,5,5
2787,Sample_55/frame_0449.png,756,228,7,7
2788,Sample_58/frame_0331.png,884,367,7,7
2789,Sample_57/frame_0556.png,661,130,7,7
2790,Sample_12/frame_0315.png,893,441,5,5
2791,Sample_22/frame_0181.png,1016,521,5,5
2792,Sample_22/frame_0006.png,1190,694,5,5
2793,Sample_46/frame_0411.png,791,299,5,5
2794,Sample_1/frame_0412.png,813,245,5,5
2795,Sample_27/frame_0078.png,1113,619,5,5
2796,Sample_30/frame_0625.png,554,79,3,3
2797,Sample_59/frame_0007.png,1195,688,7,7
2798,Sample_26/frame_0639.png,579,84,5,5
